problema,malha,tamanho_da_malha,numero_defeitos,LOC,cobertura_condicao,requisitos_cobertos_condicao,total_de_requistos_condicao,cobertura_decisao,requisitos_cobertos_decisao,total_de_requistos_decisao,cobertura_mcdc,requisitos_cobertos_mcdc,total_de_requistos_mcdc,numero_de_condicoes
Problem5,malha2,5112,0,11162,59,23808,40342,50,2791,5508,23,5494,22925,8
Problem5,malha3,363023,9,11162,67,27039,40342,63,3512,5508,36,8431,22925,8
Problem4,malha1,71,0,4846,32,6543,20354,34,848,2452,8,955,11403,8
Problem4,malha2,781,0,4846,44,9009,20354,41,1006,2452,12,1461,11403,8
Problem4,malha3,7881,0,4846,54,11107,20354,51,1262,2452,20,2366,11403,8
Problem5,malha1,71,0,11162,30,12366,40342,31,1734,5508,7,1832,22925,8
Problem5,malha2,781,0,11162,46,18778,40342,38,2105,5508,13,2988,22925,8
Problem5,malha3,7881,0,11162,60,24347,40342,52,2886,5508,25,5936,22925,8
Problem4,malha1,84,0,4846,30,6142,20354,34,842,2452,8,935,11403,8
Problem4,malha2,2352,0,4846,46,9564,20354,45,1104,2452,15,1781,11403,8
Problem4,malha3,63588,0,4846,63,12970,20354,61,1502,2452,29,3310,11403,8
Problem5,malha1,84,0,11162,31,12570,40342,31,1744,5508,8,1862,22925,8
Problem5,malha2,2352,0,11162,54,22154,40342,45,2493,5508,19,4388,22925,8
Problem5,malha3,63588,1,11162,65,26326,40342,61,3375,5508,34,7873,22925,8
Problem4,malha1,35,0,4846,26,5413,20354,33,818,2452,7,872,11403,8
Problem4,malha2,350,0,4846,37,7647,20354,37,918,2452,10,1162,11403,8
Problem4,malha3,3185,0,4846,49,10091,20354,46,1132,2452,16,1896,11403,8
Problem5,malha1,35,0,11162,27,11040,40342,31,1717,5508,7,1777,22925,8
Problem5,malha2,350,0,11162,43,17383,40342,35,1939,5508,10,2472,22925,8
Problem5,malha3,3185,0,11162,56,22961,40342,47,2624,5508,21,4868,22925,8
Problem4,malha1,69,0,4846,29,5947,20354,33,832,2452,8,913,11403,8
Problem4,malha2,2484,0,4846,47,9694,20354,44,1100,2452,15,1776,11403,8
Problem4,malha3,87009,0,4846,64,13136,20354,63,1562,2452,31,3558,11403,8
Problem5,malha1,69,0,11162,28,11553,40342,31,1733,5508,7,1831,22925,8

